data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,avg_positive_polarity,shares
1,0,0,0,0,0,0.35208333,1400
0,0,1,0,0,0,0.420823,4200
0,0,0,0,0,0,0.30714285,1400
0,0,0,0,0,1,0.2875,1100
1,0,0,0,0,0,0.46966666,1100
0,0,0,0,0,0,0.54,6900
0,0,0,0,0,1,0.3213269,814
0,1,0,0,0,0,0.33214286,3600
0,0,0,0,0,1,0.3706004,2200
0,1,0,0,0,0,0.3377193,1100
1,0,0,0,0,0,0.29116884,1500
0,0,0,0,1,0,0.6,1500
0,1,0,0,0,0,0.23428571,972
0,1,0,0,0,0,0.34476396,1100
0,1,0,0,0,0,0.38838935,950
0,0,0,0,0,0,0.475,1500
0,0,0,0,0,1,0.3416043,1100
0,0,0,0,0,0,0.5375,698
0,0,0,0,0,1,0.2334261,1200
0,1,0,0,0,0,0.30227274,1400
0,0,0,0,0,1,0.42257577,7200
0,0,0,0,0,1,0.3986959,939
0,0,0,0,1,0,0.47241902,5800
0,0,0,0,0,1,0.37149665,1600
0,0,0,0,0,1,0.5395833,1900
1,0,0,0,0,0,0.15996504,1200
0,0,0,0,1,0,0.37024793,1600
0,0,0,0,1,0,0.36907917,1100
0,0,0,0,0,1,0.39237332,2500
0,0,0,0,1,0,0.4019231,1800
0,0,1,0,0,0,0.42014167,2000
0,1,0,0,0,0,0.30598143,1300
0,1,0,0,0,0,0.44505557,621
0,0,0,0,0,1,0.32824025,493
0,0,0,0,0,1,0.28873685,4000
0,0,0,1,0,0,0.41060606,8800
1,0,0,0,0,0,0.22944444,1400
0,0,0,0,0,1,0.29571354,566
0,1,0,0,0,0,0.35053542,1100
0,0,0,1,0,0,0.29166666,1200
0,0,0,0,0,0,0,1000
0,0,0,0,0,0,0.35876623,16700
0,0,0,0,0,0,0,3800
0,0,0,0,1,0,0.28939393,953
0,0,0,1,0,0,0.40516594,1700
0,0,1,0,0,0,0.23068182,879
0,0,0,0,0,1,0.24805194,1600
0,0,1,0,0,0,0.39046702,8300
0,0,0,0,0,1,0.29772156,445
0,0,1,0,0,0,0.38272786,996
0,0,0,0,1,0,0.34047619,2500
0,0,0,0,0,1,0.31059524,13800
0,0,0,0,0,1,0.41014287,939
0,1,0,0,0,0,0.3442185,626
0,0,0,0,1,0,0.28855482,937
0,0,0,0,0,1,0.4857143,1200
0,0,0,0,0,1,0.2510019,2400
0,0,0,0,0,1,0.23333333,555
0,0,0,0,0,1,0.3005071,6500
0,0,0,0,1,0,0.4357843,569
0,0,0,0,1,0,0.37954545,743
0,0,1,0,0,0,0,9500
0,1,0,0,0,0,0.35284477,754
0,0,0,0,0,1,0.35422078,1000
0,0,0,0,0,1,0.375,986
0,0,0,0,0,1,0.475,1300
0,0,0,0,1,0,0.29912066,1200
0,0,0,0,0,1,0.31314102,854
0,0,0,0,0,1,0.32113636,16400
0,0,0,0,1,0,0.39863637,1900
0,0,1,0,0,0,0.45219544,1800
0,0,0,0,0,1,0.31596288,1100
0,0,1,0,0,0,0.36260265,2500
0,1,0,0,0,0,0.41727272,9200
0,1,0,0,0,0,0.21714285,485
0,0,0,0,0,1,0.41375232,543
0,0,0,0,0,0,0.50680274,5000
0,0,0,0,0,0,0.37957594,940
0,0,0,0,1,0,0.42407727,1900
0,0,0,1,0,0,0.39012578,4600
0,1,0,0,0,0,0.38966942,871
0,0,0,0,0,0,0.48579547,2000
0,0,0,0,1,0,0.3152863,1800
0,1,0,0,0,0,0.24772727,944
0,0,0,0,0,1,0.25459182,47300
0,0,1,0,0,0,0.38727272,737
0,0,0,0,0,0,0.3590909,409
0,0,1,0,0,0,0.15617424,660
0,1,0,0,0,0,0.33541667,6100
0,0,0,0,0,0,0.39909092,1300
0,0,0,0,0,0,0.30046296,7700
0,1,0,0,0,0,0.37624457,759
0,0,0,0,0,1,0.4131107,1100
0,0,0,0,0,1,0.49727273,635
0,0,0,0,0,1,0.23985322,4100
0,0,0,0,0,1,0.39634705,1500
0,0,0,0,0,1,0.26716402,1500
0,1,0,0,0,0,0.3739394,1000
0,0,0,0,0,0,0.26,1700
0,0,0,0,0,0,0.8,724
0,0,0,0,0,0,0.49444443,977
0,1,0,0,0,0,0.25396603,1100
0,1,0,0,0,0,0.35891378,1100
0,0,0,0,0,0,0.56666666,1700
0,0,1,0,0,0,0.43614718,956
0,0,0,0,0,1,0.33342907,858
0,0,0,0,0,1,0.29725757,1100
1,0,0,0,0,0,0.33712122,1800
0,0,0,0,1,0,0.38074866,13000
0,0,0,0,1,0,0.34883004,2400
1,0,0,0,0,0,0.41914284,1700
0,0,0,0,0,1,0.21931818,2300
0,0,0,0,0,1,0.37020203,1400
1,0,0,0,0,0,0.4673077,3000
0,0,0,0,1,0,0.41127315,6900
0,0,0,0,0,1,0.40498105,1400
1,0,0,0,0,0,0.38469252,2900
0,0,1,0,0,0,0.35296845,2000
0,0,0,0,0,1,0.26580086,2700
0,0,0,0,0,1,0.30601624,991
0,0,0,0,1,0,0.40829483,1500
0,0,0,1,0,0,0.4038961,1200
0,1,0,0,0,0,0.4233165,969
0,1,0,0,0,0,0,625
0,0,0,0,0,0,0.5833333,2700
0,0,0,0,0,1,0.4030303,4200
0,0,0,0,0,1,0.38333333,642
0,1,0,0,0,0,0.42293665,877
0,0,0,0,1,0,0.26128745,1100
1,0,0,0,0,0,0.63497066,1600
1,0,0,0,0,0,0.39545456,488
0,0,0,0,0,1,0.65,3200
0,0,0,0,0,1,0.33914337,752
0,1,0,0,0,0,0.30218855,2000
0,0,1,0,0,0,0.24177489,1200
0,0,0,0,0,0,0.47714287,941
0,0,1,0,0,0,0.443941,1300
0,1,0,0,0,0,0.42291668,1100
0,1,0,0,0,0,0.11212121,1000
0,1,0,0,0,0,0.3558835,664
0,0,0,1,0,0,0.27613637,3400
0,0,0,0,0,0,0.43875,6000
0,0,1,0,0,0,0.24545455,1200
0,1,0,0,0,0,0.27324677,582
0,0,0,0,0,1,0.35,772
0,1,0,0,0,0,0.42093125,948
0,0,0,0,0,0,0.34363636,19900
0,1,0,0,0,0,0.33329725,835
0,0,0,0,0,1,0.27757242,854
0,0,0,1,0,0,0.4393263,810
0,0,0,0,1,0,0.32839254,3100
0,0,1,0,0,0,0.32214287,752
0,0,1,0,0,0,0.37398416,1800
0,0,0,0,1,0,0.27355373,9500
0,0,0,0,0,1,0.33425927,587
0,0,0,0,0,1,0.365427,2900
0,0,0,0,0,1,0.33371213,986
0,0,0,0,1,0,0.3726555,1200
0,0,0,0,1,0,0.35625333,844
0,0,0,0,1,0,0.33155534,2200
0,0,0,0,0,0,0.35749206,1300
0,0,0,0,0,0,0,560
0,0,0,0,0,1,0.3848064,1800
0,0,0,1,0,0,0.33267078,3600
0,0,0,0,0,1,0.32070708,1300
0,0,0,0,0,0,0.40763348,1300
0,1,0,0,0,0,0.37305194,756
1,0,0,0,0,0,0.34666666,1400
0,0,0,0,0,1,0.30727273,993
0,1,0,0,0,0,0.40509018,2200
0,1,0,0,0,0,0.39375,1000
0,0,0,0,0,0,0.325,5400
0,1,0,0,0,0,0.29829192,473
0,0,0,1,0,0,0.28333333,9700
0,1,0,0,0,0,0.4197479,1400
0,0,0,0,0,1,0.36402443,1400
0,1,0,0,0,0,0.3875,1500
0,0,0,0,0,0,0.395,20700
0,1,0,0,0,0,0.4034314,796
0,0,0,0,0,0,0.37878788,6000
1,0,0,0,0,0,0.4062245,1300
0,0,0,0,0,1,0.36666667,518
0,1,0,0,0,0,0.2778409,1100
1,0,0,0,0,0,0.27757576,968
0,1,0,0,0,0,0,426
0,0,0,0,0,0,0,4900
0,0,0,0,0,1,0.42626262,604
0,0,0,0,0,1,0.35,828
0,1,0,0,0,0,0.39146006,732
0,0,0,0,1,0,0.44212964,913
0,0,0,0,0,1,0.3603793,3400
0,0,0,0,0,1,0.5089916,634
0,0,0,0,1,0,0.38679653,2100
0,0,0,0,0,0,0.38741258,5700
0,1,0,0,0,0,0.38437542,7500
0,0,0,1,0,0,0.45371574,13500
0,0,0,0,0,1,0.4625,800
0,0,0,0,0,1,0.37734127,875
0,1,0,0,0,0,0,700
0,0,0,0,0,0,0,933
0,0,0,0,0,0,0,881
0,1,0,0,0,0,0.36666667,855
0,0,0,0,0,1,0.26487818,1100
0,0,0,0,0,0,0.23095238,1200
0,0,0,0,0,1,0.28912044,712
0,0,1,0,0,0,0.27745992,929
0,1,0,0,0,0,0.3278005,1200
0,1,0,0,0,0,0.3830703,1500
0,0,0,0,0,1,0.44166666,1100
0,0,0,0,0,1,0.34518132,709
0,0,0,0,0,0,0.44469696,11900
1,0,0,0,0,0,0.49444443,1600
1,0,0,0,0,0,0.41969696,2900
0,1,0,0,0,0,0.39636332,1300
0,1,0,0,0,0,0.37011495,1800
0,0,0,1,0,0,0.2857452,3200
0,0,0,0,0,1,0.33547544,1900
0,0,0,1,0,0,0.41610888,1500
0,0,0,0,0,1,0.28203857,1100
0,1,0,0,0,0,0.34288538,1600
0,1,0,0,0,0,0.36114502,2400
0,0,1,0,0,0,0.37035984,3500
0,0,0,0,0,1,0.30494505,3300
0,1,0,0,0,0,0,2800
0,0,0,0,0,0,0.20984848,18800
0,1,0,0,0,0,0.19276094,1700
0,0,0,0,1,0,0.31637254,1700
0,0,0,0,1,0,0.26300505,1200
1,0,0,0,0,0,0.31136364,1900
0,0,1,0,0,0,0.3748918,1500
0,0,0,0,0,0,0.48333332,16300
0,0,0,0,1,0,0.3904762,2600
0,0,0,1,0,0,0.33992234,47700
0,1,0,0,0,0,0.41862744,518
0,0,0,0,0,1,0.3565508,1200
0,0,0,0,0,1,0.28221756,1100
0,0,0,0,0,0,0,1300
0,0,0,0,0,1,0.26515114,1200
0,1,0,0,0,0,0.57878786,802
0,0,0,0,0,1,0.28598484,1500
0,0,0,0,0,1,0.32674903,607
0,0,0,0,0,1,0.36104697,655
0,0,0,0,0,1,0.35570452,929
0,0,0,0,0,1,0.36354166,1300
0,0,0,0,0,1,0.32179064,2900
0,0,1,0,0,0,0.4090909,491
0,0,0,0,0,0,0.48333332,13100
0,0,0,0,0,1,0.105,1700
0,0,0,1,0,0,0.40714285,648
0,1,0,0,0,0,0.35001755,8000
0,0,0,0,1,0,0.3627478,790
0,0,0,0,0,1,0.43333334,753
0,0,0,0,0,0,0.5198052,4900
0,0,0,0,0,0,0,16300
0,0,0,0,0,0,0.57222223,3700
0,0,0,0,0,0,0.25,567
0,1,0,0,0,0,0.1621212,714
0,0,0,0,0,0,0.40333334,1300
0,1,0,0,0,0,0.35610276,1300
0,0,0,0,0,1,0.3637344,3000
0,0,0,0,0,0,0,3500
0,0,0,0,0,1,0.375,751
0,0,0,0,0,1,0.4810606,2000
0,0,0,0,0,1,0.25555557,1300
0,0,0,0,0,1,0,23100
0,0,1,0,0,0,0.35487014,843
0,1,0,0,0,0,0,798
0,0,0,0,0,1,0.50625,1700
1,0,0,0,0,0,0.32083333,490
0,0,0,0,0,1,0.36392057,3800
0,0,1,0,0,0,0.39404762,5700
0,0,0,0,0,1,0.19064626,566
0,0,0,0,0,0,0.41613635,1100
0,0,0,0,0,1,0.39951447,13900
0,0,0,0,0,1,0.31919643,1200
0,0,0,0,1,0,0.46874005,3900
0,0,0,0,1,0,0.43928573,7900
0,0,1,0,0,0,0.33035713,1200
0,0,0,0,0,1,0.3362963,548
0,0,0,0,0,1,0.38733616,1400
0,0,0,0,0,0,0.52592593,1200
0,0,1,0,0,0,0.37575758,5500
1,0,0,0,0,0,0.51390153,2400
0,0,0,0,0,1,0.35595238,3200
0,0,1,0,0,0,0.41079545,1800
0,0,0,0,1,0,0.40119216,1400
0,0,0,0,0,1,0.16,823
0,0,0,0,0,1,0.22835498,526
0,0,0,0,1,0,0.32,1800
0,0,0,0,0,1,0.3875,2000
0,0,0,0,0,0,0,7800
0,1,0,0,0,0,0.37685025,845
0,0,0,0,0,0,0.31428573,2300
0,0,0,0,1,0,0.3705135,845
0,0,0,0,0,1,0.31329966,2000
0,1,0,0,0,0,0.3759163,752
0,0,0,0,1,0,0.44489795,2900
0,0,0,0,1,0,0.3030303,2000
0,0,0,0,0,1,0.2399449,2000
0,1,0,0,0,0,0.2315262,440
0,1,0,0,0,0,0.3785534,833
0,1,0,0,0,0,0.24171717,1600
0,0,0,0,1,0,0.46958333,4700
0,1,0,0,0,0,0.3079159,1100
0,1,0,0,0,0,0.34791666,642
0,0,0,0,0,1,0.23636363,1000
0,0,0,0,0,1,0.31494212,2000
0,0,0,0,0,1,0.3724397,1300
0,0,0,0,0,1,0.24202797,3800
0,0,0,0,1,0,0.45,1500
0,0,0,1,0,0,0.53849113,1700
0,0,0,0,0,1,0.27880037,845
1,0,0,0,0,0,0.3840909,1200
0,0,0,0,1,0,0.20892857,1600
0,1,0,0,0,0,0,2100
0,0,0,0,1,0,0.40705782,8800
0,1,0,0,0,0,0.39353535,4000
0,0,0,0,0,0,0.5,1600
0,0,1,0,0,0,0.30040684,2000
0,0,0,0,0,0,0.35666665,2800
1,0,0,0,0,0,0.33863637,7400
0,0,0,0,0,1,0.3116883,1900
0,0,0,0,0,1,0.27157962,1100
0,0,0,0,0,1,0.34375,966
0,1,0,0,0,0,0.24053706,26200
0,0,0,0,0,1,0.2868027,2700
0,0,0,0,0,0,0,3700
0,0,0,0,0,1,0.27929294,784
0,0,0,0,0,0,0.48642856,60200
0,0,0,0,0,0,0.38727272,40600
0,0,0,0,0,0,0.304329,508
0,1,0,0,0,0,0.38445324,2100
0,1,0,0,0,0,0,1200
0,1,0,0,0,0,0.29929292,706
0,0,0,0,0,0,0.42210743,8900
0,0,0,0,0,0,0,1700
0,0,0,0,0,1,0.23947728,1100
0,0,0,0,0,1,0.23998144,2600
0,0,1,0,0,0,0.33609754,1100
0,1,0,0,0,0,0,5900
0,0,0,0,0,1,0,385
0,1,0,0,0,0,0.41724387,1500
0,0,1,0,0,0,0.3728355,1900
0,0,0,0,0,0,0.27166668,7400
0,1,0,0,0,0,0.31769973,257
0,0,0,0,0,1,0.41830808,517
0,0,0,0,1,0,0.36521778,832
0,0,0,0,1,0,0.37229437,3000
0,0,0,0,0,1,0.255,1200
0,0,0,0,0,0,0,1600
0,0,0,0,1,0,0.53333336,1300
0,0,0,0,1,0,0.34779721,2700
0,0,0,0,0,1,0.23722222,842
0,0,0,0,0,0,0.4787013,14300
0,0,1,0,0,0,0.36852616,2700
0,1,0,0,0,0,0.4244878,1000
0,0,0,0,0,1,0.25547618,6700
0,1,0,0,0,0,0,915
0,0,0,0,0,1,0.27112556,930
0,0,1,0,0,0,0.34621212,687
0,0,1,0,0,0,0.37809092,955
0,0,0,0,0,0,0,77400
0,0,0,0,1,0,0.4,1100
0,0,0,0,0,1,0.35714287,586
0,0,0,0,0,1,0.22983281,908
0,0,0,0,0,1,0.24222222,1200
0,0,1,0,0,0,0.42654127,3900
0,1,0,0,0,0,0.42508608,1500
0,0,1,0,0,0,0.3823052,1100
0,0,0,0,1,0,0.35097402,1700
0,0,1,0,0,0,0.3641414,1600
0,0,0,1,0,0,0.4151515,2400
0,0,0,0,0,0,0.4160038,8300
0,0,0,0,1,0,0.35714287,969
1,0,0,0,0,0,0.3742907,1700
0,0,0,0,0,1,0.2479798,1000
0,0,0,0,0,1,0.29703155,1100
0,0,0,0,0,1,0.29604682,704
0,0,0,0,1,0,0.30568182,1400
0,0,0,0,0,0,0,5300
1,0,0,0,0,0,0,9200
0,0,0,0,0,1,0.35189393,799
1,0,0,0,0,0,0.14545454,3600
0,0,0,0,1,0,0.26401514,8500
0,0,0,0,0,1,0.56666666,1100
0,1,0,0,0,0,0.525,710
0,0,0,0,1,0,0.43501854,707
0,0,1,0,0,0,0.34847498,8000
0,1,0,0,0,0,0.291,781
0,1,0,0,0,0,0.61866987,2300
0,0,0,0,1,0,0.3223679,1400
0,0,1,0,0,0,0.18257576,592
0,0,0,0,1,0,0.27792206,1300
0,1,0,0,0,0,0.38116884,430
0,0,0,1,0,0,0.36859068,1100
0,0,0,0,1,0,0.31195766,1400
1,0,0,0,0,0,0.49593303,4100
0,0,0,0,0,1,0.3428977,3700
0,0,0,1,0,0,0.33352274,767
0,0,0,0,0,0,0.3170068,3100
0,0,0,0,0,1,0.35833332,542
0,1,0,0,0,0,0,916
0,0,1,0,0,0,0.32931548,1200
0,1,0,0,0,0,0.3651995,719
0,1,0,0,0,0,0.4634199,1300
0,1,0,0,0,0,0.53418803,1500
0,1,0,0,0,0,0.53662074,2800
0,0,0,0,0,0,0,2800
0,0,0,1,0,0,0.22021943,1000
0,0,0,1,0,0,0.31674242,2300
0,0,1,0,0,0,0.31846592,2200
0,0,0,0,0,0,0.36414585,2300
0,0,0,0,0,1,0.40291005,978
0,0,0,0,1,0,0.4258903,1100
0,0,0,0,0,1,0.35472727,1000
1,0,0,0,0,0,0.42033494,2400
0,0,0,0,0,1,0.3391818,978
0,0,0,0,0,0,0.28333333,1900
0,0,0,0,0,0,0.49166667,1300
0,0,0,0,0,0,0.48181817,1600
0,1,0,0,0,0,0.33402327,882
0,1,0,0,0,0,0.54,14500
0,1,0,0,0,0,0.28333333,1600
0,1,0,0,0,0,0.42065233,2200
0,0,0,0,0,1,0,895
0,0,0,0,0,1,0,1000
0,1,0,0,0,0,0.33880424,3400
0,0,0,0,0,1,0.34363636,3000
0,0,0,0,0,0,0.52,2200
0,1,0,0,0,0,0.351271,1400
0,0,0,0,0,0,0.24045454,2000
0,0,0,0,0,1,0.33460966,946
0,0,1,0,0,0,0.23206763,1100
0,0,0,0,0,1,0.27996632,6400
0,0,1,0,0,0,0.24018103,1400
0,1,0,0,0,0,0.43056017,3400
0,1,0,0,0,0,0.31425747,2400
0,0,1,0,0,0,0.275,32800
0,0,0,0,1,0,0.37945077,1600
0,0,0,0,0,0,0.23752914,1100
0,0,0,0,0,0,0.35617965,3800
0,0,0,0,0,0,0.34329003,1700
0,1,0,0,0,0,0.4271945,768
0,0,0,0,1,0,0.41135913,492
0,1,0,0,0,0,0.35361782,556
0,1,0,0,0,0,0.35454544,603
0,0,0,0,0,0,0.36503416,4500
0,1,0,0,0,0,0.3608432,1200
0,0,0,0,0,1,0.43645832,832
0,1,0,0,0,0,0.75,824
0,1,0,0,0,0,0.3602273,840
0,1,0,0,0,0,0.4490928,767
0,0,0,0,0,0,0.2822314,2500
0,1,0,0,0,0,0.35261863,964
0,0,1,0,0,0,0.3952381,2300
0,0,0,0,0,1,0.3153075,766
0,0,0,0,0,1,0.3684697,2900
0,0,0,0,0,1,0.46574074,577
0,0,0,0,0,1,0.27708334,943
0,1,0,0,0,0,0.50988096,39100
0,0,0,0,1,0,0.31038588,1700
0,0,0,0,0,0,0,21400
0,0,0,0,0,0,0.28030303,8800
0,0,0,0,0,1,0.2799246,1100
0,0,0,0,0,0,0.5272727,1600
0,0,1,0,0,0,0.325,49000
0,0,1,0,0,0,0.4048528,7900
0,0,0,0,1,0,0.32858127,1000
0,0,0,0,0,0,0,13800
0,0,0,0,0,1,0.32930622,11500
0,0,0,0,0,1,0.24642856,926
0,0,0,0,1,0,0.4148052,11800
0,0,0,0,0,1,0.33331168,1400
0,1,0,0,0,0,0.54821426,590
0,0,0,0,0,0,0.41875,3000
0,1,0,0,0,0,0.396281,696
0,0,1,0,0,0,0.40681818,945
0,0,0,0,0,1,0.2929367,300
0,0,0,0,0,0,0.4310474,17300
1,0,0,0,0,0,0.36064482,3000
0,0,0,0,0,0,0,9200
0,1,0,0,0,0,0.3435606,840
0,1,0,0,0,0,0.6,55600
0,1,0,0,0,0,0.53006494,682
0,1,0,0,0,0,0.4409091,1200
0,0,0,0,0,1,0.16818182,914
0,0,0,0,0,1,0.34727272,776
0,0,0,0,0,1,0.26409313,1700
0,0,0,0,1,0,0.32189238,1900
0,0,0,0,1,0,0.30650827,21200
0,0,0,0,1,0,0.37828282,958
0,0,0,0,0,1,0.4504877,2900
0,0,0,0,0,1,0,725
0,0,1,0,0,0,0.37542087,2100
0,0,0,0,0,1,0.34460214,819
0,0,1,0,0,0,0.2437013,99
0,0,0,0,0,0,0.465625,1400
0,0,0,0,1,0,0.27584416,2300
0,0,0,0,0,1,0.215,816
0,0,0,0,0,0,0.25,1600
0,1,0,0,0,0,0.52012986,605
0,0,0,0,1,0,0.55,1300
0,0,0,0,1,0,0.3377345,2200
0,0,0,0,0,1,0.34204546,918
0,0,0,0,0,1,0.3113464,1300
0,0,0,0,0,1,0.26438823,701
0,0,0,0,0,0,0.6166667,4300
0,1,0,0,0,0,0.13636364,863
0,0,0,0,0,1,0.41328672,685
0,0,0,0,0,1,0.0875,547
0,0,0,0,1,0,0.3055944,687
0,0,1,0,0,0,0.24166666,5900
0,1,0,0,0,0,0.31954545,698
0,0,0,0,1,0,0.3590909,5100
0,1,0,0,0,0,0.45789376,1700
0,0,0,0,0,1,0.31232324,926
0,0,0,0,1,0,0.275,1800
0,0,0,0,1,0,0.4028409,4500
0,0,0,0,0,1,0.412041,5000
0,0,0,0,0,1,0.3053525,812
0,1,0,0,0,0,0.39085498,1300
0,1,0,0,0,0,0.2644721,945
1,0,0,0,0,0,0.42637706,2500
0,1,0,0,0,0,0.43660724,772
0,0,0,0,0,1,0.35651094,1500
0,0,1,0,0,0,0.26698232,886
0,0,0,0,1,0,0.38099265,1300
0,1,0,0,0,0,0.4195238,1700
0,1,0,0,0,0,0.4681958,968
0,1,0,0,0,0,0.4339186,877
0,0,0,0,0,1,0.375,49
0,0,0,0,0,1,0.23036796,2100
1,0,0,0,0,0,0.40265152,1300
0,0,0,0,1,0,0.33673486,6200
1,0,0,0,0,0,0.48333332,3200
0,0,0,0,0,0,0,1600
0,1,0,0,0,0,0,1100
0,1,0,0,0,0,0.3551515,1100
0,0,0,0,1,0,0.41920024,1800
0,1,0,0,0,0,0.3793651,1200
0,1,0,0,0,0,0.1621212,1800
0,0,0,0,0,1,0.3160804,1300
0,0,1,0,0,0,0.43000722,3300
0,0,0,0,0,1,0.16111112,1100
0,0,0,0,0,1,0.31742424,822
0,0,1,0,0,0,0.13822314,940
0,0,0,0,1,0,0.39126983,1600
0,0,0,0,1,0,0.27949134,758
0,0,0,0,0,0,0.33333334,8500
0,1,0,0,0,0,0.32,1900
0,1,0,0,0,0,0.34175083,38700
0,1,0,0,0,0,0.4366708,569
0,0,0,0,0,1,0.19393939,982
0,0,0,0,1,0,0.3922078,7000
0,1,0,0,0,0,0.36100703,1100
0,1,0,0,0,0,0.3328889,691
0,0,0,0,0,1,0.13333334,658
0,1,0,0,0,0,0.1465909,1200
0,0,0,0,0,1,0.3099091,110
0,0,0,0,0,0,0.48028722,11100
0,0,1,0,0,0,0.19155844,1200
1,0,0,0,0,0,0.43636364,1900
0,0,0,0,1,0,0.30496633,921
0,0,0,0,1,0,0.24318182,2600
0,0,0,0,1,0,0.29000187,1300
0,1,0,0,0,0,0.35425726,3500
0,0,1,0,0,0,0.3889091,2100
0,0,0,0,0,1,0.32222223,858
0,0,0,0,0,1,0.38273335,587
0,0,0,0,0,0,0,833
0,0,0,0,1,0,0.3313209,799
0,1,0,0,0,0,0,19300
0,0,1,0,0,0,0.29259643,507
0,0,0,0,1,0,0.25467533,629
0,0,0,0,1,0,0.31964287,5600
0,1,0,0,0,0,0.36439395,910
0,1,0,0,0,0,0.3261009,667
0,0,0,0,0,1,0.39030302,4500
0,0,0,0,1,0,0.32659113,1400
0,0,0,0,1,0,0.2,719
0,0,0,0,0,0,0.44891304,815
0,0,0,0,0,1,0.31592712,1100
0,1,0,0,0,0,0.39115533,1200
0,0,0,0,1,0,0.38831243,1700
0,0,0,0,1,0,0.3590909,1500
0,0,0,1,0,0,0.22274956,3300
0,0,0,0,1,0,0.38234848,1000
0,1,0,0,0,0,0.49876034,2000
0,0,0,0,0,1,0.2867347,56
0,0,0,0,0,1,0.35,3700
0,0,1,0,0,0,0.5280303,1000
0,0,0,0,1,0,0.3917284,1100
0,0,0,0,0,0,0.4457419,1700
0,0,0,0,1,0,0.33024794,2500
0,1,0,0,0,0,0.4139884,413
0,0,1,0,0,0,0.43076923,1400
0,0,0,0,0,1,0.43244871,1100
0,0,0,0,1,0,0.3649892,621
0,0,1,0,0,0,0.122835495,946
0,0,0,0,0,1,0.1935606,1000
1,0,0,0,0,0,0.28496504,860
0,0,0,1,0,0,0.38112122,2400
0,1,0,0,0,0,0.39491093,551
0,0,0,0,0,1,0.4642611,1200
0,0,0,0,0,0,0.43333334,1200
0,0,0,0,0,1,0.36011904,4300
0,0,0,0,0,0,0,4000
0,0,0,0,0,0,0.21029684,1100
0,0,0,0,0,0,0.53333336,6600
0,1,0,0,0,0,0,1200
1,0,0,0,0,0,0.2261563,2900
0,0,0,0,0,0,0.3691288,2600
0,0,0,0,1,0,0.3490855,820
0,0,0,0,1,0,0.37166908,812
0,0,0,0,0,1,0.29650867,544
0,0,0,0,1,0,0.37411615,827
0,1,0,0,0,0,0,10900
1,0,0,0,0,0,0.30287337,1200
0,0,0,0,0,1,0.27695298,667
0,0,0,0,1,0,0.37174687,2000
0,0,0,0,1,0,0.3545295,1900
0,0,0,0,1,0,0.33064935,1400
0,0,0,0,0,0,0.2952381,7600
0,0,0,0,0,1,0.32619047,2100
0,1,0,0,0,0,0.31632233,183
0,0,0,1,0,0,0.28554112,1100
0,0,0,0,0,1,0.43,6800
0,0,1,0,0,0,0.42662337,1100
1,0,0,0,0,0,0.37209913,4600
0,1,0,0,0,0,0.26423612,2100
0,0,1,0,0,0,0.34172878,2400
0,0,0,0,0,0,0.37407407,8500
0,1,0,0,0,0,0.49523202,1000
0,0,1,0,0,0,0.31785715,6900
0,0,0,0,0,1,0.39226475,928
0,0,0,0,1,0,0.3223593,2600
0,1,0,0,0,0,0.3884035,974
0,0,0,0,1,0,0.32060605,1900
0,0,0,0,1,0,0.29488635,1000
0,1,0,0,0,0,0.28113636,1100
0,0,0,0,0,1,0.32220778,1000
0,0,0,0,1,0,0.28255412,11600
0,0,0,0,0,0,0,7100
0,0,1,0,0,0,0.35094696,1400
0,0,1,0,0,0,0.40714285,3100
0,0,0,0,0,1,0.36818182,605
0,0,0,0,0,1,0.34191215,108400
0,0,0,0,0,1,0.34066018,1200
0,0,0,1,0,0,0.51666665,1900
0,1,0,0,0,0,0.47487375,389
0,0,0,0,0,1,0.54,1300
0,0,0,0,1,0,0.48078588,2700
0,0,0,0,0,0,0.3810606,29800
0,0,1,0,0,0,0.23842975,916
0,0,0,0,0,0,0,6300
0,1,0,0,0,0,0.3806142,1100
0,1,0,0,0,0,0.2550374,5500
0,0,1,0,0,0,0.40346256,457
0,0,0,0,0,1,0.3563037,634
0,0,1,0,0,0,0.36893696,889
0,0,1,0,0,0,0.42746213,994
0,1,0,0,0,0,0.43184206,10000
0,0,0,0,0,0,0,2500
0,0,1,0,0,0,0.1747159,650
0,0,0,0,1,0,0.2919091,6000
0,0,0,0,1,0,0.2739003,13300
0,0,0,0,1,0,0.20454545,2800
0,0,0,0,1,0,0.3207686,4700
0,0,0,0,1,0,0.29313168,5000
0,0,1,0,0,0,0.3490831,1300
0,0,0,0,0,1,0.2895644,2400
0,0,0,0,0,1,0.36528823,1000
0,0,0,0,1,0,0.34164312,1900
0,0,0,0,1,0,0.3290404,2500
0,0,0,0,0,0,0,1700
0,0,0,0,1,0,0.27992424,11600
0,1,0,0,0,0,0.48333332,1200
0,1,0,0,0,0,0.1375,1200
0,1,0,0,0,0,0.30151516,777
0,0,1,0,0,0,0.4123106,646
0,1,0,0,0,0,0.28257576,4000
0,0,0,0,1,0,0.29504132,1000
0,0,0,0,0,0,0.3748918,1500
0,0,0,0,0,0,0.4585498,471
0,0,0,0,0,1,0.4223485,3200
0,0,1,0,0,0,0.37312925,1300
0,1,0,0,0,0,0.25757575,49
